HomeTeam_AwayTeam_Match_ID,Date,HomeTeamWinOdd,HomeTeamDrawOdd,HomeTeamLoseOdd,BtsYes,BtsNo,Over_05,Over_15,Over_25,Over_35,Over_45,Under_05,Under_15,Under_25,Under_35,Under_45,HandiCap_min2_W,HandiCap_min1_W,HandiCap_plus1_W,HandiCap_plus2_W,HandiCap_min2_D,HandiCap_min1_D,HandiCap_plus1_D,HandiCap_plus2_D,HandiCap_min2_L,HandiCap_min1_L,HandiCap_plus1_L,HandiCap_plus2_L
croatia-spain-Ox0fdPXa,28 Jun 2021,6.53,3.91,1.61,2.11,1.71,1.07,1.36,2.11,3.74,7.31,8.59,3.22,1.75,1.28,1.09,40.50,16.67,2.30,1.43,16.00,7.43,3.48,4.51,1.02,1.11,2.58,5.38
belgium-portugal-69gejtbt,27 Jun 2021,2.44,3.37,3.12,1.76,2.04,1.07,1.33,2.04,3.58,6.93,9.67,3.43,1.82,1.31,1.11,11.20,4.78,1.37,1.09,6.86,3.98,4.58,8.27,1.15,1.54,6.52,15.33
netherlands-czech-republic-61kaeqm6,27 Jun 2021,1.60,4.03,6.22,1.82,1.95,1.05,1.26,1.83,3.07,5.80,11.51,3.92,2.02,1.39,1.13,5.07,2.59,1.13,1.02,4.77,3.52,6.96,15.67,1.44,2.33,13.58,39.33
italy-austria-fFVKxAw2,26 Jun 2021,1.58,3.91,7.18,2.22,1.64,1.07,1.41,2.25,4.13,8.20,8.22,2.97,1.68,1.24,1.08,5.47,2.61,1.10,1.02,4.43,3.25,7.43,16.00,1.44,2.40,18.33,42.00
wales-denmark-Eo5Fu7UM,26 Jun 2021,4.65,3.15,2.01,2.36,1.57,1.13,1.61,2.87,5.79,12.65,6.18,2.38,1.44,1.14,1.04,38.33,12.80,1.79,1.21,13.67,5.32,3.36,5.86,1.03,1.19,4.06,9.78
germany-hungary-nDYSAsoS,23 Jun 2021,1.13,10.02,20.82,2.34,1.57,1.02,1.11,1.37,1.99,3.20,17.75,6.56,3.17,1.87,1.37,1.89,1.35,1.01,-,4.08,4.86,17.33,-,3.01,6.41,46.67,-
portugal-france-KEMJOu8H,23 Jun 2021,4.27,3.46,1.98,1.94,1.84,1.08,1.39,2.23,4.09,8.04,8.40,3.06,1.69,1.25,1.08,31.00,10.26,1.82,1.24,12.27,5.60,3.47,5.70,1.04,1.21,3.68,8.24
slovakia-spain-0dWGDq19,23 Jun 2021,16.90,7.23,1.20,2.55,1.51,1.03,1.20,1.66,2.62,4.45,13.07,4.65,2.28,1.51,1.20,,45.67,4.86,2.32,,13.67,4.02,3.80,,1.02,1.54,2.47
sweden-poland-UPT6RsOb,23 Jun 2021,3.03,3.44,2.47,1.99,1.80,1.09,1.44,2.35,4.38,9.07,8.00,2.87,1.63,1.22,1.07,18.33,6.64,1.52,1.14,8.83,4.43,3.83,6.96,1.09,1.38,5.05,12.60
croatia-scotland-CzfQjMgd,22 Jun 2021,2.43,4.00,2.70,1.68,2.16,1.04,1.26,1.80,2.96,5.46,11.99,3.99,2.06,1.41,1.14,9.78,4.61,1.46,1.14,6.65,4.11,4.35,7.00,1.17,1.53,5.16,12.05
czech-republic-england-r9RfUqvt,22 Jun 2021,7.82,4.22,1.50,1.98,1.80,1.05,1.28,1.90,3.22,5.97,10.57,3.76,1.95,1.36,1.13,44.50,19.00,2.61,1.54,16.50,8.20,3.43,4.36,1.02,1.08,2.31,4.42
finland-belgium-Qiqou1hb,21 Jun 2021,9.43,4.74,1.40,2.37,1.57,1.06,1.34,2.05,3.67,6.97,9.72,3.36,1.82,1.30,1.11,55.00,26.67,3.06,1.64,23.00,9.23,3.30,4.08,1.02,1.06,2.14,4.09
russia-denmark-QHSyEOga,21 Jun 2021,5.44,4.27,1.63,2.12,1.71,1.07,1.37,2.12,3.81,7.56,9.46,3.21,1.76,1.28,1.09,40.67,14.40,2.28,1.43,15.67,6.16,3.44,4.53,1.02,1.15,2.65,5.52
north-macedonia-netherlands-EaEkcOGS,21 Jun 2021,12.71,6.81,1.24,1.88,1.90,1.02,1.12,1.39,2.02,3.35,17.25,6.29,3.04,1.84,1.34,38.00,33.00,4.27,2.29,12.00,13.67,4.32,4.10,1.01,1.03,1.56,2.39
ukraine-austria-0zLlBMwI,21 Jun 2021,3.78,2.24,3.13,1.91,1.86,1.15,1.44,2.46,4.75,10.83,5.58,2.85,1.57,1.20,1.05,24.00,8.25,1.36,1.09,11.00,5.04,4.51,8.53,1.06,1.26,6.50,16.67
italy-wales-GM1fIwoo,20 Jun 2021,1.49,4.03,8.68,2.41,1.56,1.08,1.42,2.30,4.22,8.29,7.89,2.93,1.64,1.23,1.07,4.91,2.38,1.07,1.02,4.29,3.29,8.70,23.00,1.51,2.64,24.33,54.00
switzerland-turkey-zTZOGQ9t,20 Jun 2021,1.64,4.50,5.00,1.65,2.21,1.02,1.19,1.60,2.54,4.51,13.58,4.71,2.37,1.54,1.21,4.78,2.51,1.16,1.04,4.70,3.80,6.63,13.33,1.45,2.26,10.67,28.67
spain-poland-GMP2SN8h,19 Jun 2021,1.32,5.56,10.70,2.26,1.63,1.04,1.26,1.80,3.02,5.52,11.90,4.03,2.05,1.40,1.15,3.25,1.85,1.05,1.01,3.98,3.66,10.67,23.00,1.85,3.48,29.67,34.00
portugal-germany-juIFPLhB,19 Jun 2021,3.46,3.45,2.22,1.69,2.15,1.05,1.29,1.91,3.23,6.15,10.91,3.79,1.97,1.37,1.13,18.67,7.36,1.65,1.20,9.70,4.94,3.84,6.16,1.08,1.30,4.16,9.14
hungary-france-8MZOBNVL,19 Jun 2021,12.80,5.58,1.29,2.66,1.47,1.06,1.32,1.99,3.50,6.70,10.40,3.50,1.87,1.32,1.12,87.00,37.67,3.78,1.87,34.00,11.23,3.51,3.81,1.01,1.04,1.84,3.28
england-scotland-YqeMi2vj,18 Jun 2021,1.32,5.42,11.28,2.47,1.53,1.05,1.31,1.93,3.40,6.51,10.60,3.58,1.92,1.34,1.12,3.40,1.89,1.05,1.01,3.88,3.53,10.83,34.00,1.83,3.53,32.67,73.00
croatia-czech-republic-YmJd908U,18 Jun 2021,2.22,3.31,3.63,1.92,1.86,1.08,1.40,2.25,4.12,8.27,8.04,3.02,1.68,1.25,1.08,10.09,4.35,1.29,1.07,6.34,3.74,4.85,10.20,1.19,1.65,8.40,22.67
sweden-slovakia-IXtCEPo3,18 Jun 2021,1.92,3.29,4.85,2.22,1.65,1.10,1.50,2.54,4.95,10.03,7.01,2.64,1.53,1.18,1.05,8.33,3.59,1.17,1.03,5.43,3.44,5.73,13.67,1.25,1.85,12.33,36.67
netherlands-austria-nXGpC2OB,17 Jun 2021,1.63,3.93,6.14,1.81,1.97,1.05,1.28,1.87,3.13,6.06,11.25,3.83,1.99,1.38,1.13,5.25,2.66,1.14,1.02,4.86,3.46,7.00,15.33,1.42,2.27,13.76,39.00
denmark-belgium-drOXE4vg,17 Jun 2021,4.42,3.31,2.00,2.17,1.68,1.10,1.51,2.58,5.00,10.45,7.29,2.64,1.53,1.18,1.06,31.67,10.74,1.79,1.22,11.93,5.34,3.45,5.62,1.03,1.22,3.97,9.60
ukraine-north-macedonia-KxFob41M,17 Jun 2021,1.82,3.64,4.84,1.90,1.88,1.06,1.34,2.07,3.69,7.22,9.30,3.32,1.79,1.29,1.09,6.93,3.24,1.18,1.03,5.28,3.47,5.94,13.67,1.31,1.96,11.53,33.67
italy-switzerland-0zqcL61P,16 Jun 2021,1.69,3.62,6.09,2.09,1.72,1.08,1.40,2.23,4.17,8.33,8.39,3.03,1.69,1.24,1.08,6.36,2.99,1.13,1.02,4.99,3.32,6.62,16.00,1.35,2.16,15.16,46.67
turkey-wales-tUASMJxU,16 Jun 2021,2.83,3.09,2.83,2.05,1.76,1.11,1.50,2.54,5.01,10.41,7.07,2.66,1.55,1.18,1.05,15.77,6.32,1.42,1.10,7.97,4.11,4.10,7.97,1.10,1.41,6.34,16.60
finland-russia-8Glttswh,16 Jun 2021,6.72,3.95,1.59,2.35,1.58,1.09,1.43,2.32,4.41,8.33,7.97,2.85,1.63,1.21,1.07,52.00,19.15,2.35,1.43,17.33,7.15,3.34,4.48,1.01,1.11,2.60,5.51
france-germany-ClJBQ1w5,15 Jun 2021,2.81,3.37,2.64,1.63,2.25,1.04,1.26,1.84,3.00,5.63,10.60,3.95,2.02,1.40,1.14,12.77,5.29,1.49,1.14,7.63,4.51,4.34,7.27,1.12,1.42,4.97,11.53
hungary-portugal-EazLC3GF,15 Jun 2021,8.46,4.42,1.44,2.26,1.62,1.06,1.35,2.08,3.69,7.16,9.19,3.26,1.77,1.28,1.10,54.00,23.00,2.82,1.59,23.00,8.93,3.33,4.15,1.02,1.07,2.22,4.30
spain-sweden-MaQbT3gn,14 Jun 2021,1.36,5.11,10.14,2.33,1.59,1.05,1.32,1.97,3.43,6.59,10.55,3.53,1.88,1.33,1.12,3.72,2.01,1.06,1.01,3.98,3.38,10.07,29.00,1.73,3.28,28.00,71.00
poland-slovakia-vsr8F5Wd,14 Jun 2021,1.73,3.47,6.02,2.18,1.67,1.10,1.46,2.43,4.56,9.41,7.50,2.77,1.59,1.21,1.07,7.04,3.15,1.13,1.02,5.13,3.25,6.48,15.67,1.31,2.09,14.96,46.67
scotland-czech-republic-jL5HhrPq,14 Jun 2021,2.88,2.96,2.92,2.11,1.72,1.12,1.54,2.67,5.30,11.25,6.47,2.53,1.50,1.16,1.05,16.33,6.43,1.40,1.09,8.13,4.16,4.13,8.03,1.10,1.41,6.60,16.67
netherlands-ukraine-48RuDr95,13 Jun 2021,1.52,4.44,6.68,1.85,1.93,1.04,1.24,1.76,2.90,5.44,12.25,4.19,2.12,1.43,1.16,4.40,2.32,1.11,1.02,4.39,3.53,7.57,17.00,1.53,2.55,15.60,45.00
austria-north-macedonia-tnGsapnG,13 Jun 2021,1.74,3.64,5.47,2.11,1.71,1.08,1.42,2.29,4.30,8.47,7.64,2.92,1.65,1.23,1.07,6.34,2.97,1.14,1.02,4.85,3.45,6.48,15.33,1.34,2.08,13.93,43.33
england-croatia-fcKhAtgO,13 Jun 2021,1.55,4.13,6.97,2.10,1.72,1.07,1.34,2.05,3.67,7.20,9.51,3.36,1.81,1.30,1.10,5.03,2.49,1.10,1.02,4.35,3.34,7.50,16.00,1.48,2.44,17.33,40.50
belgium-russia-IiPTFpPn,12 Jun 2021,2.05,3.32,4.09,1.86,1.91,1.07,1.37,2.16,3.91,7.62,8.72,3.15,1.73,1.27,1.09,8.73,3.88,1.23,1.05,5.81,3.52,5.42,11.30,1.22,1.76,9.29,26.33
denmark-finland-UPkxsNNo,12 Jun 2021,1.34,4.94,11.94,2.81,1.43,1.08,1.40,2.25,4.14,8.15,8.63,3.02,1.68,1.25,1.08,3.83,2.01,1.04,1.01,3.83,3.30,11.03,34.00,1.74,3.40,34.00,85.00
wales-switzerland-b5LNNaNN,12 Jun 2021,4.75,3.22,1.96,2.24,1.64,1.11,1.54,2.64,5.22,11.28,6.95,2.55,1.51,1.17,1.05,37.33,12.24,1.83,1.23,13.33,5.62,3.42,5.60,1.03,1.19,3.85,9.09
turkey-italy-nXfFdNOO,11 Jun 2021,8.30,4.57,1.43,2.22,1.64,1.06,1.33,2.04,3.57,6.99,9.44,3.37,1.83,1.30,1.10,48.00,20.93,2.71,1.55,23.00,8.73,3.34,4.15,1.02,1.08,2.29,4.54
hungary-iceland-xdGj78Qg,12 Nov 2020,2.19,3.15,3.71,2.22,1.64,1.11,1.54,2.73,5.40,11.55,6.62,2.50,1.46,1.15,1.04,11.00,4.31,1.24,1.04,5.80,3.60,5.00,9.40,1.19,1.68,11.00,29.00
northern-ireland-slovakia-rFY32puP,12 Nov 2020,2.46,2.98,3.30,2.19,1.66,1.11,1.56,2.77,5.48,11.23,6.28,2.43,1.45,1.14,1.04,13.00,5.35,1.30,1.06,6.60,3.78,4.60,8.80,1.15,1.55,8.80,24.00
serbia-scotland-nmapBxqP,12 Nov 2020,1.77,3.49,5.18,2.02,1.75,1.08,1.41,2.28,4.27,8.43,7.82,2.89,1.65,1.22,1.07,7.40,3.25,1.19,1.03,5.20,3.47,5.80,10.00,1.29,1.97,12.00,30.00
georgia-north-macedonia-GnFf6Su0,12 Nov 2020,2.62,2.85,3.21,2.36,1.58,1.14,1.68,3.11,6.43,13.73,5.47,2.19,1.37,1.11,1.03,17.00,6.10,1.34,1.07,7.20,3.85,4.40,8.20,1.11,1.48,7.80,22.00
bosnia-herzegovina-northern-ireland-WxUZlh6i,08 Oct 2020,1.64,3.73,6.03,2.14,1.68,1.08,1.39,2.21,4.05,8.01,7.71,3.00,1.68,1.23,1.07,5.60,2.79,1.13,1.02,4.60,3.53,6.60,11.00,1.41,2.17,16.00,40.00
bulgaria-hungary-MLku5Ylc,08 Oct 2020,3.29,3.04,2.46,2.06,1.74,1.11,1.50,2.51,4.86,9.74,6.46,2.62,1.53,1.18,1.06,20.00,7.40,1.52,1.14,8.20,4.50,3.88,6.80,1.08,1.35,5.10,13.00
iceland-romania-Y5dctkCd,08 Oct 2020,2.35,3.12,3.39,2.02,1.76,1.10,1.46,2.44,4.63,9.64,6.88,2.70,1.56,1.19,1.06,11.00,4.55,1.31,1.07,6.40,3.93,4.70,8.60,1.17,1.57,8.20,22.00
north-macedonia-kosovo-ptYwlCLc,08 Oct 2020,2.26,3.20,3.52,2.21,1.63,1.10,1.54,2.67,5.19,10.90,6.34,2.45,1.49,1.15,1.04,12.00,4.55,1.28,1.06,6.20,3.70,4.70,8.80,1.17,1.61,9.00,25.00
norway-serbia-b5mqoA5G,08 Oct 2020,2.11,3.39,3.67,1.81,1.96,1.07,1.34,2.06,3.58,7.22,8.37,3.29,1.79,1.29,1.09,9.00,3.83,1.28,1.07,5.80,3.95,5.00,8.80,1.22,1.68,8.20,21.00
scotland-israel-fFcgsVdj,08 Oct 2020,2.36,3.27,3.20,1.76,2.03,1.07,1.32,2.02,3.50,6.69,8.77,3.38,1.83,1.30,1.10,11.00,4.55,1.36,1.10,6.40,4.05,4.70,8.00,1.17,1.55,6.60,16.00
slovakia-ireland-v3XsmWz4,08 Oct 2020,3.70,3.10,2.29,2.17,1.69,1.12,1.53,2.64,5.30,11.07,6.33,2.56,1.53,1.18,1.05,27.00,9.60,1.64,1.17,9.20,4.80,3.55,6.20,1.05,1.27,4.52,12.00
georgia-belarus-xdnmpUKM,08 Oct 2020,2.02,3.13,4.47,2.33,1.58,1.13,1.60,2.83,5.62,12.45,5.82,2.33,1.43,1.13,1.03,9.60,3.95,1.20,1.03,5.60,3.53,5.40,10.00,1.23,1.76,13.00,35.00
belgium-cyprus-4xBmDRub,19 Nov 2019,1.02,22.51,67.13,4.17,1.24,1.01,1.04,1.15,1.43,1.94,26.50,12.09,5.32,2.77,1.84,1.21,1.05,,,5.45,7.07,,,7.28,17.51,,
germany-northern-ireland-pt8QXq4b,19 Nov 2019,1.09,10.43,30.48,2.78,1.42,1.01,1.12,1.41,2.06,3.35,17.28,6.26,2.89,1.75,1.32,1.79,1.28,-,,3.87,4.53,-,,3.01,6.64,-,
latvia-austria-QFHgv1qL,19 Nov 2019,20.72,7.44,1.16,2.65,1.45,1.04,1.18,1.59,2.46,4.32,11.97,4.68,2.35,1.54,1.21,,-,4.93,2.44,,-,3.94,3.72,,-,1.44,2.22
netherlands-estonia-xzoaHOJH,19 Nov 2019,1.01,25.57,70.50,4.13,1.24,-,1.04,1.16,1.46,2.03,-,11.28,4.94,2.67,1.77,1.24,1.06,,,5.22,6.82,,,6.70,16.54,,
north-macedonia-israel-2BwQWIye,19 Nov 2019,2.46,3.54,2.80,1.59,2.27,1.04,1.23,1.75,2.86,5.37,11.35,4.04,2.07,1.41,1.14,9.03,4.39,1.39,1.11,5.91,4.30,4.31,6.36,1.15,1.50,5.00,10.67
poland-slovenia-z7MFMDdj,19 Nov 2019,1.73,3.64,5.36,2.06,1.74,1.08,1.39,2.24,4.04,7.76,8.09,2.98,1.67,1.23,1.07,6.31,2.93,1.15,-,4.62,3.43,5.20,-,1.29,1.97,11.20,-
san-marino-russia-KCqG4fge,19 Nov 2019,82.33,38.38,1.00,4.36,1.21,,1.01,1.03,1.12,1.33,,17.00,11.69,5.93,3.27,,,,12.44,,,,8.23,,,,1.05
scotland-kazakhstan-EmbJ3E81,19 Nov 2019,1.54,4.09,6.51,2.01,1.75,1.06,1.32,2.01,3.51,6.50,9.23,3.37,1.80,1.30,1.10,4.66,2.50,-,-,4.18,3.42,-,-,1.44,2.29,-,-
slovakia-azerbaijan-QZyv48pf,19 Nov 2019,1.18,6.85,17.98,2.58,1.48,1.04,1.20,1.63,2.61,4.78,11.41,4.46,2.25,1.49,1.18,2.41,1.49,-,,3.70,3.79,-,,2.25,4.64,-,
wales-hungary-fobeCWxE,19 Nov 2019,1.52,4.24,6.63,2.18,1.64,1.07,1.36,2.11,3.85,7.44,8.45,3.15,1.73,1.25,1.08,4.63,2.43,1.09,-,4.09,3.42,5.92,-,1.45,2.38,15.50,-
gibraltar-switzerland-8fqvmG92,18 Nov 2019,53.33,28.55,1.01,4.85,1.18,,1.03,1.14,1.40,1.91,,11.50,5.34,2.91,1.86,,,16.99,7.14,,,7.08,5.40,,,1.05,1.21
greece-finland-l0J43BDP,18 Nov 2019,1.84,3.50,4.77,2.08,1.69,1.08,1.43,2.38,4.40,8.91,7.23,2.77,1.60,1.20,1.06,6.76,3.16,1.15,1.02,4.67,3.65,5.11,7.75,1.27,1.87,11.41,24.92
ireland-denmark-0AcmqY8R,18 Nov 2019,3.07,3.10,2.53,2.04,1.72,1.10,1.50,2.51,4.75,9.65,6.61,2.58,1.52,1.18,1.05,15.75,6.59,1.49,1.12,6.69,4.12,3.87,5.92,1.07,1.32,5.23,11.73
italy-armenia-EmpOXhNs,18 Nov 2019,1.09,10.40,31.36,2.93,1.37,1.02,1.12,1.40,2.01,3.24,14.98,5.98,2.92,1.79,1.33,1.80,1.24,-,,3.97,4.72,-,,3.14,7.48,-,
liechtenstein-bosnia-herzegovina-vVyEtl6C,18 Nov 2019,21.61,8.41,1.13,2.30,1.59,1.01,1.13,1.45,2.10,3.52,16.78,5.49,2.72,1.72,1.29,,,5.03,2.44,,,4.15,4.06,,,1.41,2.09
malta-norway-ETgOWcKc,18 Nov 2019,29.81,9.93,1.09,2.74,1.42,1.02,1.12,1.44,2.09,3.45,16.02,5.88,2.77,1.73,1.30,,,6.57,3.07,,,4.41,3.70,,,1.30,1.87
spain-romania-8fBsOTyQ,18 Nov 2019,1.16,7.72,17.02,2.16,1.64,1.01,1.13,1.45,2.15,3.52,17.39,5.72,2.75,1.69,1.29,2.21,1.45,-,,4.06,4.08,-,,2.33,4.69,-,
sweden-faroe-islands-h0QtKKzh,18 Nov 2019,1.11,9.10,28.29,2.55,1.50,1.02,1.14,1.47,2.20,3.64,16.21,5.35,2.66,1.66,1.27,2.01,1.36,-,,3.87,4.18,-,,2.63,5.72,-,
albania-france-MFA0gXlP,17 Nov 2019,7.89,4.56,1.43,2.06,1.71,1.05,1.28,1.90,3.18,6.05,10.21,3.57,1.93,1.35,1.12,,-,2.61,1.55,,-,3.50,4.00,,-,2.17,3.92
andorra-turkey-vZRPcntB,17 Nov 2019,16.37,7.71,1.16,3.06,1.36,1.04,1.30,1.88,3.30,6.13,11.15,3.43,1.93,1.32,1.11,,-,3.93,1.98,,-,3.43,3.79,,-,1.66,2.76
moldova-iceland-zmt0sReU,17 Nov 2019,8.77,4.34,1.43,2.43,1.52,1.07,1.39,2.20,4.04,7.94,8.03,2.94,1.67,1.23,1.07,,-,2.61,1.51,,-,3.20,3.93,,-,2.26,4.29
bulgaria-czech-republic-G4MiVVQ2,17 Nov 2019,4.63,3.93,1.74,1.73,2.03,1.04,1.25,1.81,3.02,5.63,11.31,3.87,2.03,1.38,1.13,-,9.43,2.00,1.34,-,5.31,3.65,4.60,-,1.17,2.80,5.36
kosovo-england-lhoc9l4q,17 Nov 2019,7.42,5.11,1.41,1.72,2.05,1.02,1.16,1.53,2.34,4.08,14.48,5.02,2.49,1.60,1.23,-,13.51,2.73,1.65,-,6.51,3.59,4.09,-,1.08,2.03,3.34
luxembourg-portugal-4n6FNvPg,17 Nov 2019,40.64,12.04,1.07,2.88,1.40,1.01,1.11,1.38,1.96,3.15,17.14,5.86,2.99,1.85,1.34,,,6.86,3.10,,,4.62,3.91,,,1.27,1.75
serbia-ukraine-rDZNJdOI,17 Nov 2019,2.12,3.57,3.46,1.70,2.06,1.05,1.29,1.93,3.24,6.28,10.03,3.55,1.90,1.34,1.11,7.64,3.68,1.27,1.06,5.28,3.86,4.60,7.08,1.21,1.65,6.85,15.18
austria-north-macedonia-dzjcZjtd,16 Nov 2019,1.22,6.49,13.65,2.18,1.65,1.02,1.17,1.56,2.43,4.24,14.61,5.04,2.44,1.56,1.22,2.53,1.59,1.03,,3.90,3.96,14.00,,2.15,4.15,36.00,
croatia-slovakia-EDNMcXNK,16 Nov 2019,1.45,4.49,7.66,1.95,1.81,1.04,1.25,1.80,3.03,5.80,11.09,3.91,2.04,1.38,1.14,4.12,2.20,1.08,,4.21,3.54,9.00,,1.55,2.64,20.00,
germany-belarus-Wd6YVNYA,16 Nov 2019,1.05,15.29,42.94,2.66,1.48,1.01,1.06,1.23,1.60,2.35,26.00,9.50,4.08,2.31,1.59,1.50,1.17,,,4.56,6.11,,,4.24,10.00,,
israel-poland-bu8AreJ9,16 Nov 2019,2.82,3.44,2.55,1.73,2.04,1.05,1.31,2.03,3.53,6.74,10.13,3.46,1.81,1.30,1.10,12.87,5.40,1.46,1.12,7.13,4.29,4.12,7.06,1.11,1.41,5.03,12.05
northern-ireland-netherlands-ANFDznKu,16 Nov 2019,7.42,4.24,1.50,2.09,1.71,1.06,1.31,2.00,3.53,6.99,9.50,3.43,1.83,1.30,1.10,,20.00,2.51,1.49,,8.50,3.40,4.25,,1.09,2.35,4.61
azerbaijan-wales-nqwz5lVm,16 Nov 2019,7.22,3.87,1.55,2.28,1.59,1.08,1.40,2.29,4.28,8.69,7.82,2.91,1.63,1.21,1.07,,21.00,2.34,1.42,,8.50,3.41,4.32,,1.09,2.54,5.31
russia-belgium-ve30APPG,16 Nov 2019,3.34,3.80,2.11,1.55,2.36,1.03,1.20,1.65,2.65,4.78,13.44,4.49,2.24,1.48,1.18,14.91,6.52,1.67,1.21,8.23,4.97,3.97,5.82,1.08,1.30,3.70,7.80
san-marino-kazakhstan-6sNdHXx1,16 Nov 2019,34.97,12.12,1.07,3.31,1.31,1.01,1.11,1.41,2.06,3.40,16.26,6.04,2.84,1.75,1.30,,,8.14,3.37,,,4.68,3.94,,,1.23,1.70
slovenia-latvia-CtLGgtq8,16 Nov 2019,1.09,10.40,34.01,3.09,1.35,1.02,1.14,1.47,2.21,3.73,16.36,5.64,2.67,1.67,1.27,1.85,1.29,,,3.86,4.64,,,3.09,7.42,,
cyprus-scotland-fqy6RH08,16 Nov 2019,3.35,3.31,2.27,1.86,1.88,1.07,1.37,2.17,4.01,8.11,8.39,3.10,1.70,1.24,1.08,17.86,7.17,1.57,1.16,8.47,4.64,3.87,6.14,1.07,1.30,4.44,10.36
denmark-gibraltar-6mbqpEgL,15 Nov 2019,1.00,34.54,80.67,4.53,1.18,-,1.01,1.05,1.15,1.38,-,24.33,10.79,5.30,3.02,1.07,1.02,,,10.14,8.53,,,13.68,19.20,,
switzerland-georgia-hQZFr1IG,15 Nov 2019,1.21,6.45,15.56,2.29,1.59,1.03,1.20,1.62,2.56,4.44,14.17,4.45,2.31,1.51,1.20,2.61,1.59,1.02,,3.88,3.88,17.00,,2.07,4.17,51.00,
bosnia-herzegovina-italy-n1rWVWif,15 Nov 2019,3.83,3.70,1.97,1.70,2.09,1.04,1.26,1.84,3.12,5.91,11.51,3.87,2.00,1.37,1.13,18.40,7.64,1.77,1.23,9.15,5.16,3.77,5.44,1.06,1.25,3.45,7.36
romania-sweden-rkJgHIKA,15 Nov 2019,2.75,3.28,2.72,1.88,1.86,1.08,1.39,2.23,4.13,8.52,8.09,3.02,1.67,1.23,1.07,13.46,5.47,1.40,1.11,7.08,4.10,4.24,7.14,1.11,1.43,5.56,13.72
spain-malta-vw2DI7am,15 Nov 2019,1.01,31.12,69.53,3.49,1.31,-,1.02,1.10,1.31,1.70,-,16.45,6.78,3.46,2.15,1.16,1.05,,,6.85,10.42,,,8.44,17.86,,
armenia-greece-YicmemL5,15 Nov 2019,3.74,3.46,2.07,1.82,1.93,1.06,1.33,2.09,3.74,7.38,9.15,3.30,1.76,1.27,1.09,22.20,8.86,1.74,1.22,9.69,5.12,3.62,5.44,1.05,1.22,3.66,8.00
